rating,time,software_type,author,country_id,language,content,url,version,Sentiment(From Appbot),review,,,,
2,2015/3/9,google_play,Tim G.,134,en,I can't get it to propagate the device info section.  It won't give a device ID. I am a bitsync refugee.,https://appbot.co/apps/1392427-syncthing/reviews/470339340,None,negative,,,,,
4,2015/3/9,google_play,Chris Holcombe,134,en,I like it a lot better than bittorrent sync. This works with my SD card properly.,https://appbot.co/apps/1392427-syncthing/reviews/470339341,None,positive,,,,,
3,2015/3/9,google_play,Thomas Coutelou,138,en,It is boring to restart all the time,https://appbot.co/apps/1392427-syncthing/reviews/470339699,None,negative,,,,,
5,2015/3/9,google_play,David Gp,160,es,"Antes, me daban problemas de sincronización. Ahora, lo han mejorado, y me sincroniza mi pc y tablet perfectamente. Va muy rapido. Para aquellos que dicen que no le funcionan, lean en Github y eche un vistazo sobre los puertos que usa Syncthing para configurar en el firewall.",https://appbot.co/apps/1392427-syncthing/reviews/470342982,None,positive,,,,,
5,2015-03-08T19:29:32.000Z,google_play,A Google user,134,en,"I have Syncthing running on two Android devices and a Linux laptop. Works very well. The need to restart the app after changing configs is a little annoying, but once it's set up it works very well. I had one instance of the Android app ""waiting for API"" forever, and had to kill the app. But only once in an otherwise trouble-free first day of use. Great work, devs :)",https://appbot.co/apps/1392427-syncthing/reviews/2852895110,None,neutral,,,,,
4,2015-03-08T18:06:00.000Z,google_play,A Google user,134,en,"Open source, decentralized.",https://appbot.co/apps/1392427-syncthing/reviews/2852895112,None,positive,,,,,
4,2015/3/8,google_play,awful future,134,en,"Sometimes tricky to get it up and running. But, once that's out the way its amazing. Keep up the work!",https://appbot.co/apps/1392427-syncthing/reviews/470339342,None,positive,,,,,
5,2015/3/8,google_play,Tom Costick,134,en,"I have Syncthing running on two Android devices and a Linux laptop. Works very well. The need to restart the app after changing configs is a little annoying, but once it's set up it works very well. I had one instance of the Android app ""waiting for API"" forever, and had to kill the app. But only once in an otherwise trouble-free first day of use. Great work, devs :)",https://appbot.co/apps/1392427-syncthing/reviews/470339343,None,neutral,,,,,
4,2015/3/8,google_play,Philip Walls,134,en,"Open source, decentralized.",https://appbot.co/apps/1392427-syncthing/reviews/470339344,None,neutral,,,,,
4,2015-03-07T17:16:59.000Z,google_play,A Google user,134,en,"I find that open source apps aren't as intuitive. Like, for the desktop version, why do I have to manually add the no-console switch?",https://appbot.co/apps/1392427-syncthing/reviews/2852895179,None,mixed,,,,,
4,2015/3/7,google_play,H.G. Wells,134,en,"I find that open source apps aren't as intuitive. Like, for the desktop version, why do I have to manually add the no-console switch?",https://appbot.co/apps/1392427-syncthing/reviews/470339345,None,mixed,,,,,
3,2015-03-06T15:23:28.000Z,google_play,A Google user,134,en,"Drains battery and shows infitine ""Waiting for API"" at the second day of using, so I can't change settings, that are not available in the web UI. However, synchronization works :)",https://appbot.co/apps/1392427-syncthing/reviews/2852895181,None,negative,,,,,
5,2015-03-05T13:51:43.000Z,google_play,Googleユーザー,146,ja,BittorrentSyncのオープンソース版。本家が2.0に移行して、PRO版で課金を始めた今となってはSyncthingの存在が大変ありがたい,https://appbot.co/apps/1392427-syncthing/reviews/2852895381,None,mixed,,,,,
5,2015/3/5,google_play,S Okano,146,ja,BittorrentSyncのオープンソース版。本家が2.0に移行して、PRO版で課金を始めた今となってはSyncthingの存在が大変ありがたい,https://appbot.co/apps/1392427-syncthing/reviews/470339468,None,neutral,,,,,
4,2015-03-04T14:42:14.000Z,google_play,A Google user,134,en,"If you have your own server then this is a good open source alternative to dropbox/Bittorrent Sync. Needs a bit of setting up, and not (yet) 100% stable, but a very useful and useable tool nevertheless",https://appbot.co/apps/1392427-syncthing/reviews/2852895184,None,positive,,,,,
4,2015/3/4,google_play,Tim Radcliffe,134,en,"If you have your own server then this is a good open source alternative to dropbox/Bittorrent Sync. Needs a bit of setting up, and not (yet) 100% stable, but a very useful and useable tool nevertheless",https://appbot.co/apps/1392427-syncthing/reviews/470339347,None,positive,,,,,
5,2015/3/4,google_play,Shaun Reich,134,en,"BitTorrent really fucked people over with btsync. This is way better, free and open source, has way way more features! Will donate as soon as I'm not poor lol",https://appbot.co/apps/1392427-syncthing/reviews/470339361,None,mixed,,,,,
5,2015/3/4,google_play,Gustavo Jumilla,160,es,Funciona mejor que btsync!,https://appbot.co/apps/1392427-syncthing/reviews/470342983,None,positive,,,,,
1,2015/3/2,google_play,Koko Marakas,160,es,"Descarga, instala, pierde tu tiempo, desinstala y manda al cáraxo esta basura.",https://appbot.co/apps/1392427-syncthing/reviews/470342984,None,negative,,,,,
4,2015/2/28,google_play,Lee B,134,en,"This is a little flakey at times.  Sometimes, it takes forever to detect other machines and to update folder states (never mind syncing files!).  Sometimes, it'll hang forever, spinning a wait-circle, when it's meant to be restarting.  However, given that BitTorrent Sync's protocol was analysed and it seems to be sending your data where it's not intended to go, this is the only game in town.  Recommended, for now, but it needs to keep improving.",https://appbot.co/apps/1392427-syncthing/reviews/470339362,None,neutral,,,,,
3,2015/2/28,google_play,gammaker gammaker,156,ru,"Зависает на Waiting for API. Приходится удалять данные программы и настраивать заново с новым ID его и все остальные устройства. Если бы не этот серьёзный глюк, программа была бы лучшей в своём классе.",https://appbot.co/apps/1392427-syncthing/reviews/470342417,None,negative,,,,,
5,2015/2/27,google_play,A. Alonso,160,es,Falta traducir,https://appbot.co/apps/1392427-syncthing/reviews/470342985,None,neutral,,,,,
5,2015/2/23,google_play,Julian Liebl,139,en,For an early release this thing is nuts! It just works. Donation incoming!,https://appbot.co/apps/1392427-syncthing/reviews/470340824,None,positive,,,,,
1,2015/2/20,google_play,Ingo Franz,139,de,Sehe noch nicht einmal nen Start Bildschirm.,https://appbot.co/apps/1392427-syncthing/reviews/470340825,None,negative,,,,,
4,2015-02-16T09:57:00.000Z,google_play,A Google user,134,en,"Now that's the easiest method to sync files with your phone! ... and between computers.  The synchronization works, but the provided GUI is buggy (for example, the status of other computers is always disconnected). Also, there is no icon in the tray when the program is running. However, the web GUI works fine.",https://appbot.co/apps/1392427-syncthing/reviews/2852895186,None,mixed,,,,,
4,2015/2/16,google_play,Krzysztof Magusiak,134,en,"Now that's the easiest method to sync files with your phone! ... and between computers.  The synchronization works, but the provided GUI is buggy (for example, the status of other computers is always disconnected). Also, there is no icon in the tray when the program is running. However, the web GUI works fine.",https://appbot.co/apps/1392427-syncthing/reviews/470339363,None,mixed,,,,,
5,2015-02-14T08:39:31.000Z,google_play,A Google user,134,en,"Even supports external SD cards (as long as you use the correct, permitted path), which is more than can be said for DropBox.",https://appbot.co/apps/1392427-syncthing/reviews/2852895190,None,neutral,,,,,
5,2015-02-14T07:54:50.000Z,google_play,A Google user,134,en,There's s little work needed to set up things.. But absolutely worth the hassle for the functionality offered.,https://appbot.co/apps/1392427-syncthing/reviews/2852895195,None,positive,,,,,
5,2015/2/14,google_play,Bradley Smith,134,en,"Even supports external SD cards (as long as you use the correct, permitted path), which is more than can be said for DropBox.",https://appbot.co/apps/1392427-syncthing/reviews/470339364,None,positive,,,,,
5,2015/2/13,google_play,horilal soni,134,en,There's s little work needed to set up things.. But absolutely worth the hassle for the functionality offered.,https://appbot.co/apps/1392427-syncthing/reviews/470339365,None,positive,,,,,
5,2015/2/11,google_play,Sergey Kuzmenko,156,ru,Хорошая программа,https://appbot.co/apps/1392427-syncthing/reviews/470342418,None,positive,,,,,
5,2015-01-31T03:48:31.000Z,google_play,A Google user,134,en,Open source and works great!,https://appbot.co/apps/1392427-syncthing/reviews/2852895196,None,positive,,,,,
5,2015/1/30,google_play,Saikat Biswas,134,en,Open source and works great!,https://appbot.co/apps/1392427-syncthing/reviews/470339366,None,positive,,,,,
5,2015-01-21T22:06:18.000Z,google_play,A Google user,134,en,"Use this to sync my laptop, phone, tablet and server.",https://appbot.co/apps/1392427-syncthing/reviews/2852895198,None,neutral,,,,,
5,2015/1/21,google_play,Stanley Bagshaw,134,en,"Use this to sync my laptop, phone, tablet and server.",https://appbot.co/apps/1392427-syncthing/reviews/470339367,None,positive,,,,,
5,2015-01-19T04:10:49.000Z,google_play,A Google user,134,en,"Really useful functionality. You can sync the whole Android disk if you want, though you will have to do it from the web interface and type manually the path (otherwise the filepicker is not very good).  It's sometimes very handy for transfering files without having to use any wires or to keep on sync savefiles, configurations, documents, etc.  The GUI mimics the web interface behavior.. it kind of makes you wonder why did they bother writing a dedicated GUI when they could have simply opened the web interface from a webview and just made sure it uses proper html5/css3 tricks to be suitable for small devices. Specially since you might still want to use the web interface to add paths.",https://appbot.co/apps/1392427-syncthing/reviews/2852895200,None,neutral,,,,,
5,2015/1/18,google_play,Fer C.,134,en,"Really useful functionality. You can sync the whole Android disk if you want, though you will have to do it from the web interface and type manually the path (otherwise the filepicker is not very good).  It's sometimes very handy for transfering files without having to use any wires or to keep on sync savefiles, configurations, documents, etc.  The GUI mimics the web interface behavior.. it kind of makes you wonder why did they bother writing a dedicated GUI when they could have simply opened the web interface from a webview and just made sure it uses proper html5/css3 tricks to be suitable for small devices. Specially since you might still want to use the web interface to add paths.",https://appbot.co/apps/1392427-syncthing/reviews/470339368,None,neutral,,,,,
4,2015-01-16T10:22:07.000Z,google_play,A Google user,134,en,"Can be a little tricky to set up, but once it's done it works pretty well. The hardest part is copying the key from the app to your other devices. It even has an option to sync only over Wi-Fi, although it sometimes doesn't start again when re-connected. If this happens it's easy to start it manually.",https://appbot.co/apps/1392427-syncthing/reviews/2852895202,None,neutral,,,,,
